2011-01-04 09:35:00	1	C
2011-01-04 09:40:00	1	C
2011-01-04 09:45:00	1	C
2011-01-04 09:50:00	1	C
2011-01-04 09:55:00	1	C
2011-01-04 10:00:00	1	C
2011-01-04 10:05:00	1	C
2011-01-04 10:10:00	1	C
2011-01-04 10:15:00	1	C
2011-01-04 10:20:00	1	C
2011-01-04 10:25:00	1	C
2011-01-04 10:30:00	1	C
2011-01-04 10:35:00	1	C
2011-01-04 10:40:00	1	C
2011-01-04 10:45:00	1	C
2011-01-04 10:50:00	1	C
2011-01-04 10:55:00	1	C
2011-01-04 11:00:00	1	C
2011-01-04 11:05:00	1	C
2011-01-04 11:10:00	1	C
2011-01-04 11:15:00	1	C
2011-01-04 11:20:00	1	C
2011-01-04 11:25:00	1	C
2011-01-04 11:30:00	1	C
2011-01-04 13:05:00	1	C
2011-01-04 13:10:00	1	C
2011-01-04 13:15:00	1	C
2011-01-04 13:20:00	1	C
2011-01-04 13:25:00	1	C
2011-01-04 13:30:00	1	C
2011-01-04 13:35:00	1	C
2011-01-04 13:40:00	1	C
2011-01-04 13:45:00	1	C
2011-01-04 13:50:00	1	C
2011-01-04 13:55:00	1	C
2011-01-04 14:00:00	1	C
2011-01-04 14:05:00	1	C
2011-01-04 14:10:00	1	C
2011-01-04 14:15:00	1	C
2011-01-04 14:20:00	1	C
2011-01-04 14:25:00	1	C
2011-01-04 14:30:00	1	C
2011-01-04 14:35:00	1	C
2011-01-04 14:40:00	1	C
2011-01-04 14:45:00	1	C
2011-01-04 14:50:00	1	C
2011-01-04 14:55:00	1	C
2011-01-04 03:00:00	1	C
2011-01-05 09:35:00	1	C
2011-01-05 09:40:00	1	C
2011-01-05 09:45:00	1	C
2011-01-05 09:50:00	1	C
2011-01-05 09:55:00	1	C
2011-01-05 10:00:00	1	C
2011-01-05 10:05:00	1	C
2011-01-05 10:10:00	1	C
2011-01-05 10:15:00	1	C
2011-01-05 10:20:00	1	C
2011-01-05 10:25:00	1	C
2011-01-05 10:30:00	1	C
2011-01-05 10:35:00	1	C
2011-01-05 10:40:00	1	C
2011-01-05 10:45:00	1	C
2011-01-05 10:50:00	1	C
2011-01-05 10:55:00	1	C
2011-01-05 11:00:00	1	C
2011-01-05 11:05:00	1	C
2011-01-05 11:10:00	1	C
2011-01-05 11:15:00	1	C
2011-01-05 11:20:00	1	C
2011-01-05 11:25:00	1	C
2011-01-05 11:30:00	1	C
2011-01-05 13:05:00	1	C
2011-01-05 13:10:00	1	C
2011-01-05 13:15:00	1	C
2011-01-05 13:20:00	1	C
2011-01-05 13:25:00	1	C
2011-01-05 13:30:00	1	C
2011-01-05 13:35:00	1	C
2011-01-05 13:40:00	1	C
2011-01-05 13:45:00	1	C
2011-01-05 13:50:00	1	C
2011-01-05 13:55:00	1	C
2011-01-05 14:00:00	1	C
2011-01-05 14:05:00	1	C
2011-01-05 14:10:00	1	C
2011-01-05 14:15:00	1	C
2011-01-05 14:20:00	1	C
2011-01-05 14:25:00	1	C
2011-01-05 14:30:00	1	C
2011-01-05 14:35:00	1	C
2011-01-05 14:40:00	1	C
2011-01-05 14:45:00	1	C
2011-01-05 14:50:00	1	C
2011-01-05 14:55:00	1	C
2011-01-05 03:00:00	1	C
2011-01-06 09:35:00	1	C
2011-01-06 09:40:00	1	C
2011-01-06 09:45:00	1	C
2011-01-06 09:50:00	1	C
2011-01-06 09:55:00	1	C
2011-01-06 10:00:00	1	C
2011-01-06 10:05:00	1	C
2011-01-06 10:10:00	1	C
2011-01-06 10:15:00	1	C
2011-01-06 10:20:00	1	C
2011-01-06 10:25:00	1	C
2011-01-06 10:30:00	1	C
2011-01-06 10:35:00	1	C
2011-01-06 10:40:00	1	C
2011-01-06 10:45:00	1	C
2011-01-06 10:50:00	1	C
2011-01-06 10:55:00	1	C
2011-01-06 11:00:00	1	C
2011-01-06 11:05:00	1	C
2011-01-06 11:10:00	1	C
2011-01-06 11:15:00	1	C
2011-01-06 11:20:00	1	C
2011-01-06 11:25:00	1	C
2011-01-06 11:30:00	1	C
2011-01-06 13:05:00	1	C
2011-01-06 13:10:00	1	C
2011-01-06 13:15:00	1	C
2011-01-06 13:20:00	1	C
2011-01-06 13:25:00	1	C
2011-01-06 13:30:00	1	C
2011-01-06 13:35:00	1	C
2011-01-06 13:40:00	1	C
2011-01-06 13:45:00	1	C
2011-01-06 13:50:00	1	C
2011-01-06 13:55:00	1	C
2011-01-06 14:00:00	1	C
2011-01-06 14:05:00	1	C
2011-01-06 14:10:00	1	C
2011-01-06 14:15:00	1	C
2011-01-06 14:20:00	1	C
2011-01-06 14:25:00	1	C
2011-01-06 14:30:00	1	C
2011-01-06 14:35:00	1	C
2011-01-06 14:40:00	1	C
2011-01-06 14:45:00	1	C
2011-01-06 14:50:00	1	C
2011-01-06 14:55:00	1	C
2011-01-06 03:00:00	1	C
2011-01-07 09:35:00	1	C
2011-01-07 09:40:00	1	C
2011-01-07 09:45:00	1	C
2011-01-07 09:50:00	1	C
2011-01-07 09:55:00	1	C
2011-01-07 10:00:00	1	C
2011-01-07 10:05:00	1	C
2011-01-07 10:10:00	1	C
2011-01-07 10:15:00	1	C
2011-01-07 10:20:00	1	C
2011-01-07 10:25:00	1	C
2011-01-07 10:30:00	1	C
2011-01-07 10:35:00	1	C
2011-01-07 10:40:00	1	C
2011-01-07 10:45:00	1	C
2011-01-07 10:50:00	1	C
2011-01-07 10:55:00	1	C
2011-01-07 11:00:00	1	C
2011-01-07 11:05:00	1	C
2011-01-07 11:10:00	1	C
2011-01-07 11:15:00	1	C
2011-01-07 11:20:00	1	C
2011-01-07 11:25:00	1	C
2011-01-07 11:30:00	1	C
2011-01-07 13:05:00	1	C
2011-01-07 13:10:00	1	C
2011-01-07 13:15:00	1	C
2011-01-07 13:20:00	1	C
2011-01-07 13:25:00	1	C
2011-01-07 13:30:00	1	C
2011-01-07 13:35:00	1	C
2011-01-07 13:40:00	1	C
2011-01-07 13:45:00	1	C
2011-01-07 13:50:00	1	C
2011-01-07 13:55:00	1	C
2011-01-07 14:00:00	1	C
2011-01-07 14:05:00	1	C
2011-01-07 14:10:00	1	C
2011-01-07 14:15:00	1	C
2011-01-07 14:20:00	1	C
2011-01-07 14:25:00	1	C
2011-01-07 14:30:00	1	C
2011-01-07 14:35:00	1	C
2011-01-07 14:40:00	1	C
2011-01-07 14:45:00	1	C
2011-01-07 14:50:00	1	C
2011-01-07 14:55:00	1	C
2011-01-07 03:00:00	1	C
2011-01-10 09:35:00	1	C
2011-01-10 09:40:00	1	C
2011-01-10 09:45:00	1	C
2011-01-10 09:50:00	1	C
2011-01-10 09:55:00	1	C
2011-01-10 10:00:00	1	C
2011-01-10 10:05:00	1	C
2011-01-10 10:10:00	1	C
2011-01-10 10:15:00	1	C
2011-01-10 10:20:00	1	C
2011-01-10 10:25:00	1	C
2011-01-10 10:30:00	1	C
2011-01-10 10:35:00	1	C
2011-01-10 10:40:00	1	C
2011-01-10 10:45:00	1	C
2011-01-10 10:50:00	1	C
2011-01-10 10:55:00	1	C
2011-01-10 11:00:00	1	C
2011-01-10 11:05:00	1	C
2011-01-10 11:10:00	1	C
2011-01-10 11:15:00	1	C
2011-01-10 11:20:00	1	C
2011-01-10 11:25:00	1	C
2011-01-10 11:30:00	1	C
2011-01-10 13:05:00	1	C
2011-01-10 13:10:00	1	C
2011-01-10 13:15:00	1	C
2011-01-10 13:20:00	1	C
2011-01-10 13:25:00	1	C
2011-01-10 13:30:00	1	C
2011-01-10 13:35:00	1	C
2011-01-10 13:40:00	1	C
2011-01-10 13:45:00	1	C
2011-01-10 13:50:00	1	C
2011-01-10 13:55:00	1	C
2011-01-10 14:00:00	1	C
2011-01-10 14:05:00	1	C
2011-01-10 14:10:00	1	C
2011-01-10 14:15:00	1	C
2011-01-10 14:20:00	1	C
2011-01-10 14:25:00	1	C
2011-01-10 14:30:00	1	C
2011-01-10 14:35:00	1	C
2011-01-10 14:40:00	1	C
2011-01-10 14:45:00	1	C
2011-01-10 14:50:00	1	C
2011-01-10 14:55:00	1	C
2011-01-10 03:00:00	1	C
2011-01-11 09:35:00	1	C
2011-01-11 09:40:00	1	C
2011-01-11 09:45:00	1	C
2011-01-11 09:50:00	1	C
2011-01-11 09:55:00	1	C
2011-01-11 10:00:00	1	C
2011-01-11 10:05:00	1	C
2011-01-11 10:10:00	1	C
2011-01-11 10:15:00	1	C
2011-01-11 10:20:00	1	C
2011-01-11 10:25:00	1	C
2011-01-11 10:30:00	1	C
2011-01-11 10:35:00	1	C
2011-01-11 10:40:00	1	C
2011-01-11 10:45:00	1	C
2011-01-11 10:50:00	1	C
2011-01-11 10:55:00	1	C
2011-01-11 11:00:00	1	C
2011-01-11 11:05:00	1	C
2011-01-11 11:10:00	1	C
2011-01-11 11:15:00	1	C
2011-01-11 11:20:00	1	C
2011-01-11 11:25:00	1	C
2011-01-11 11:30:00	1	C
2011-01-11 13:05:00	1	C
2011-01-11 13:10:00	1	C
2011-01-11 13:15:00	1	C
2011-01-11 13:20:00	1	C
2011-01-11 13:25:00	1	C
2011-01-11 13:30:00	1	C
2011-01-11 13:35:00	1	C
2011-01-11 13:40:00	1	C
2011-01-11 13:45:00	1	C
2011-01-11 13:50:00	1	C
2011-01-11 13:55:00	1	C
2011-01-11 14:00:00	1	C
2011-01-11 14:05:00	1	C
2011-01-11 14:10:00	1	C
2011-01-11 14:15:00	1	C
2011-01-11 14:20:00	1	C
2011-01-11 14:25:00	1	C
2011-01-11 14:30:00	1	C
2011-01-11 14:35:00	1	C
2011-01-11 14:40:00	1	C
2011-01-11 14:45:00	1	C
2011-01-11 14:50:00	1	C
2011-01-11 14:55:00	1	C
2011-01-11 03:00:00	1	C
2011-01-12 09:35:00	1	C
2011-01-12 09:40:00	1	C
2011-01-12 09:45:00	1	C
2011-01-12 09:50:00	1	C
2011-01-12 09:55:00	1	C
2011-01-12 10:00:00	1	C
2011-01-12 10:05:00	1	C
2011-01-12 10:10:00	1	C
2011-01-12 10:15:00	1	C
2011-01-12 10:20:00	1	C
2011-01-12 10:25:00	1	C
2011-01-12 10:30:00	1	C
2011-01-12 10:35:00	1	C
2011-01-12 10:40:00	1	C
2011-01-12 10:45:00	1	C
2011-01-12 10:50:00	1	C
2011-01-12 10:55:00	1	C
2011-01-12 11:00:00	1	C
2011-01-12 11:05:00	1	C
2011-01-12 11:10:00	1	C
2011-01-12 11:15:00	1	C
2011-01-12 11:20:00	1	C
2011-01-12 11:25:00	1	C
2011-01-12 11:30:00	1	C
2011-01-12 13:05:00	1	C
2011-01-12 13:10:00	1	C
2011-01-12 13:15:00	1	C
2011-01-12 13:20:00	1	C
2011-01-12 13:25:00	1	C
2011-01-12 13:30:00	1	C
2011-01-12 13:35:00	1	C
2011-01-12 13:40:00	1	C
2011-01-12 13:45:00	1	C
2011-01-12 13:50:00	1	C
2011-01-12 13:55:00	1	C
2011-01-12 14:00:00	1	C
2011-01-12 14:05:00	1	C
2011-01-12 14:10:00	1	C
2011-01-12 14:15:00	1	C
2011-01-12 14:20:00	1	C
2011-01-12 14:25:00	1	C
2011-01-12 14:30:00	1	C
2011-01-12 14:35:00	1	C
2011-01-12 14:40:00	1	C
2011-01-12 14:45:00	1	C
2011-01-12 14:50:00	1	C
2011-01-12 14:55:00	1.00305810398	L
2011-01-12 03:00:00	1.00244648318	L
2011-01-13 09:35:00	1.00672782875	L
2011-01-13 09:40:00	1.00122324159	L
2011-01-13 09:45:00	1.00122324159	L
2011-01-13 09:50:00	1.00550458716	L
2011-01-13 09:55:00	1.00489296636	L
2011-01-13 10:00:00	1.00856269113	L
2011-01-13 10:05:00	1.01162079511	L
2011-01-13 10:10:00	1.00672782875	L
2011-01-13 10:15:00	1.00366972477	L
2011-01-13 10:20:00	1.00550458716	L
2011-01-13 10:25:00	1.00550458716	L
2011-01-13 10:30:00	1.00428134557	L
2011-01-13 10:35:00	1.00489296636	L
2011-01-13 10:40:00	1.00428134557	L
2011-01-13 10:45:00	1.00244648318	L
2011-01-13 10:50:00	1.00366972477	L
2011-01-13 10:55:00	0.999388379205	L
2011-01-13 11:00:00	1.00122324159	L
2011-01-13 11:05:00	1.00122324159	L
2011-01-13 11:10:00	1.00305810398	L
2011-01-13 11:15:00	1.00183486239	L
2011-01-13 11:20:00	0.998165137615	L
2011-01-13 11:25:00	1.0	L
2011-01-13 11:30:00	1.00244648318	L
2011-01-13 13:05:00	1.00244648318	L
2011-01-13 13:10:00	1.00244648318	L
2011-01-13 13:15:00	1.00244648318	L
2011-01-13 13:20:00	1.00244648318	L
2011-01-13 13:25:00	1.00244648318	L
2011-01-13 13:30:00	1.00550458716	L
2011-01-13 13:35:00	1.00489296636	L
2011-01-13 13:40:00	1.00489296636	L
2011-01-13 13:45:00	1.00305810398	L
2011-01-13 13:50:00	1.00122324159	L
2011-01-13 13:55:00	1.0006116208	L
2011-01-13 14:00:00	1.00183486239	L
2011-01-13 14:05:00	1.00366972477	L
2011-01-13 14:10:00	1.00183486239	L
2011-01-13 14:15:00	1.00305810398	L
2011-01-13 14:20:00	1.00366972477	L
2011-01-13 14:25:00	1.00244648318	L
2011-01-13 14:30:00	1.00183486239	L
2011-01-13 14:35:00	1.0	L
2011-01-13 14:40:00	1.0006116208	L
2011-01-13 14:45:00	1.00122324159	L
2011-01-13 14:50:00	1.0	L
2011-01-13 14:55:00	0.998165137615	L
2011-01-13 03:00:00	0.999388379205	L
2011-01-14 09:35:00	0.999388379205	C
2011-01-14 09:40:00	0.999388379205	C
2011-01-14 09:45:00	0.999388379205	C
2011-01-14 09:50:00	0.999388379205	C
2011-01-14 09:55:00	0.999388379205	C
2011-01-14 10:00:00	0.999388379205	C
2011-01-14 10:05:00	0.999388379205	C
2011-01-14 10:10:00	0.999388379205	C
2011-01-14 10:15:00	0.999388379205	C
2011-01-14 10:20:00	0.999388379205	C
2011-01-14 10:25:00	0.999388379205	C
2011-01-14 10:30:00	0.999388379205	C
2011-01-14 10:35:00	0.999388379205	C
2011-01-14 10:40:00	0.999388379205	C
2011-01-14 10:45:00	0.999388379205	C
2011-01-14 10:50:00	0.999388379205	C
2011-01-14 10:55:00	0.999388379205	C
2011-01-14 11:00:00	0.999388379205	C
2011-01-14 11:05:00	0.999388379205	C
2011-01-14 11:10:00	0.999388379205	C
2011-01-14 11:15:00	0.999388379205	C
2011-01-14 11:20:00	0.999388379205	C
2011-01-14 11:25:00	0.999388379205	C
2011-01-14 11:30:00	0.999388379205	C
2011-01-14 13:05:00	0.999388379205	C
2011-01-14 13:10:00	0.999388379205	C
2011-01-14 13:15:00	0.999388379205	C
2011-01-14 13:20:00	0.999388379205	C
2011-01-14 13:25:00	0.999388379205	C
2011-01-14 13:30:00	0.999388379205	C
2011-01-14 13:35:00	0.999388379205	C
2011-01-14 13:40:00	0.999388379205	C
2011-01-14 13:45:00	0.999388379205	C
2011-01-14 13:50:00	0.999388379205	C
2011-01-14 13:55:00	0.999388379205	C
2011-01-14 14:00:00	0.999388379205	C
2011-01-14 14:05:00	0.999388379205	C
2011-01-14 14:10:00	0.999388379205	C
2011-01-14 14:15:00	0.999388379205	C
2011-01-14 14:20:00	0.999388379205	C
2011-01-14 14:25:00	0.999388379205	C
2011-01-14 14:30:00	0.999388379205	C
2011-01-14 14:35:00	0.999388379205	C
2011-01-14 14:40:00	0.999388379205	C
2011-01-14 14:45:00	0.999388379205	C
2011-01-14 14:50:00	0.999388379205	C
2011-01-14 14:55:00	0.999388379205	C
2011-01-14 03:00:00	0.999388379205	C
2011-01-17 09:35:00	0.999388379205	C
2011-01-17 09:40:00	0.999388379205	C
2011-01-17 09:45:00	0.999388379205	C
2011-01-17 09:50:00	0.999388379205	C
2011-01-17 09:55:00	0.999388379205	C
2011-01-17 10:00:00	0.999388379205	C
2011-01-17 10:05:00	0.999388379205	C
2011-01-17 10:10:00	0.999388379205	C
2011-01-17 10:15:00	0.999388379205	C
2011-01-17 10:20:00	0.999388379205	C
2011-01-17 10:25:00	0.999388379205	C
2011-01-17 10:30:00	0.999388379205	C
2011-01-17 10:35:00	0.999388379205	C
2011-01-17 10:40:00	0.999388379205	C
2011-01-17 10:45:00	0.999388379205	C
2011-01-17 10:50:00	0.999388379205	C
